filename,xmin,xmax,ymin,ymax
ID_0d90d4adc.png,0,1024,0,1024
ID_0d98731cd.png,163,846,54,764
ID_0da60ddc7.png,136,928,109,901
ID_0dba743ec.png,27,955,54,737
ID_0dd0433f5.png,191,983,163,791
ID_0dfa94b38.png,136,873,81,873
ID_0e0ebf53a.png,109,928,0,1024
ID_0e1e5591e.png,81,737,163,873
ID_0e35418bf.png,0,1024,0,1024
ID_0e44bcf40.png,109,983,81,791
ID_0e52a91c4.png,218,928,27,1010
ID_0e63f6a3c.png,163,901,81,819
ID_0e6781865.png,81,901,81,928
ID_0e70e5aff.png,136,983,27,819
ID_0ee261579.png,109,955,27,1024
ID_0eef0f529.png,136,901,27,928
ID_0ef5f7fd7.png,81,983,81,764
ID_0efca2a02.png,0,1024,0,1024
ID_0efd05125.png,136,873,81,791
ID_0f06aa9c4.png,136,983,136,846
ID_0f097cd26.png,27,901,191,846
ID_0f26df1fd.png,163,819,81,955
ID_0f2f40334.png,136,901,27,955
ID_0f4ab96aa.png,109,1010,27,764
ID_0f5f33d71.png,0,1024,0,1024
ID_0f773d4e3.png,136,1010,0,873
ID_0f90911fc.png,27,983,54,873
ID_0f9f39182.png,81,928,27,1024
ID_0fa4f429a.png,81,846,54,928
ID_0fd217c85.png,163,901,54,846
ID_0fdae27e9.png,81,819,109,928
ID_0fdb495f1.png,81,1024,27,819
ID_0fea0b6b8.png,81,955,54,1024
ID_0ffe7ff66.png,109,928,163,1010
ID_1002357df.png,81,1024,81,791
ID_1017e641a.png,109,1024,109,901
ID_1019203d2.png,136,791,109,764
ID_1034e75a9.png,0,1024,0,1024
ID_106b3fd4f.png,54,873,81,901
ID_10771b89b.png,54,901,0,819
ID_107f79066.png,163,873,27,764
ID_1086d1e68.png,0,1024,0,1024
ID_1086dd13f.png,109,955,54,1024
ID_108f720d5.png,109,901,109,901
ID_10909db5d.png,136,873,54,928
ID_109413840.png,54,873,136,846
ID_10a8234b9.png,109,873,54,791
ID_10add734d.png,0,873,81,955
ID_10bc109aa.png,54,791,0,764
ID_10d251799.png,0,1024,0,1024
ID_10d6a4329.png,136,955,136,873
ID_10dd84ce2.png,163,846,27,791
ID_10ec8ac36.png,136,928,54,873
ID_11113a879.png,109,873,136,983
ID_1131c1fc5.png,109,955,81,846
ID_113701c77.png,191,901,81,737
ID_114316892.png,0,1024,0,1024
ID_114609bb6.png,163,846,81,873
ID_11550cd65.png,109,873,81,901
ID_116441e6c.png,109,873,136,1024
ID_1196d315d.png,136,791,109,983
ID_11beebf3d.png,0,1024,0,1024
ID_11befe692.png,0,1024,0,1024
ID_11ca5a490.png,81,846,0,709
ID_11eebafda.png,109,873,27,901
ID_12001c3b8.png,0,1024,0,1024
ID_12041ac5d.png,0,1024,0,1024
ID_1204c37ff.png,136,983,81,928
ID_120d87b8e.png,218,928,81,983
ID_12170ab8e.png,81,928,54,1024
ID_123ae82c1.png,54,873,81,873
ID_123e2f5b7.png,109,819,27,819
ID_1241010ce.png,191,955,54,764
ID_1255a32b9.png,0,1024,0,1024
ID_125b5a6cb.png,0,1010,54,1024
ID_128f889b1.png,163,928,136,901
ID_12b389943.png,136,764,109,846
ID_12c987680.png,109,873,81,955
ID_12d31a37a.png,54,983,27,955
ID_13210fdef.png,27,901,109,928
ID_1367b6036.png,0,1024,0,1024
ID_136a37334.png,191,928,81,955
ID_137bc3f46.png,136,955,81,1024
ID_1397884ac.png,81,928,109,737
ID_139cd050d.png,81,901,136,791
ID_13ac32769.png,0,1024,0,1024
ID_13b2e86cb.png,81,901,109,928
ID_13b8ad0a8.png,136,873,136,791
ID_13c489c31.png,81,983,81,764
ID_13e98baf8.png,81,928,27,764
ID_13ee7a6b3.png,136,983,136,873
ID_140ff5327.png,0,1024,0,1024
ID_1413ef032.png,163,901,163,1010
ID_1428e7ba1.png,81,791,81,819
ID_1441d195e.png,109,901,109,983
ID_145d3c4cf.png,191,901,109,873
ID_1477997db.png,54,928,27,928
ID_149e59cb5.png,0,1024,0,1024
ID_14c2b7220.png,191,901,27,791
ID_14fb94ef8.png,136,873,27,901
ID_14fe904dc.png,163,819,218,955
ID_151baf14c.png,136,846,54,846
ID_152172113.png,27,955,109,873
ID_153e44f00.png,109,873,54,928
ID_154ea7826.png,109,955,54,819
ID_15849f0c0.png,109,873,0,709
ID_15a2ba2ad.png,109,928,109,983
ID_15a6f909c.png,27,955,109,873
ID_15d00344c.png,136,846,136,901
ID_15e1be26c.png,109,846,136,873
ID_161a365dd.png,54,901,27,1024
ID_163544ab8.png,81,873,27,1010
ID_163e396fc.png,81,955,163,1024
ID_1668b4cbe.png,54,983,0,901
ID_1678878b5.png,136,873,109,737
ID_168372be6.png,136,901,109,901
ID_168985569.png,109,819,81,846
ID_168b4a66c.png,81,928,81,983
ID_16c2bbdaf.png,0,1024,0,1024
ID_16dfebefc.png,0,983,54,1010
ID_16fdc37dd.png,163,819,81,901
ID_1706d5596.png,109,873,136,928
ID_173cbb58c.png,81,901,109,764
ID_1755ee6ee.png,109,819,81,901
ID_178eac3ae.png,163,873,136,846
ID_1792d3198.png,0,1024,0,1024
ID_1796aa2fd.png,109,928,218,873
ID_17a6c67e1.png,0,1024,0,1024
ID_17b368d63.png,81,983,81,791
ID_17b85fff8.png,0,1024,0,1024
ID_17f900cf7.png,109,928,0,873
ID_17f91fafd.png,163,901,81,846
ID_180d4ac3e.png,109,819,27,737
ID_181d9fb2a.png,191,901,54,819
ID_183169fc1.png,27,819,0,1010
ID_183d9cac6.png,81,1010,109,709
ID_18493c719.png,54,955,81,709
ID_18534db76.png,109,901,136,1024
ID_186815212.png,136,928,81,819
ID_18891ca60.png,136,955,0,983
ID_18cbd607d.png,81,901,109,955
ID_18dc79423.png,163,846,109,819
ID_18f381898.png,136,873,136,846
ID_18f4ee836.png,81,1010,191,1024
ID_1920f52c0.png,109,1010,27,901
ID_195178ccb.png,136,955,54,764
ID_197696664.png,81,928,27,819
ID_1987a0cc0.png,81,955,136,873
ID_19a145ae2.png,136,901,81,846
ID_19cceaa1a.png,163,846,136,819
ID_1a04dd842.png,0,928,81,873
ID_1a1e18998.png,81,928,81,873
ID_1a34524c8.png,81,764,54,901
ID_1a81c3bbb.png,163,901,27,846
ID_1a92f5bf8.png,0,1024,0,1024
ID_1a9b57ba3.png,81,764,27,983
ID_1aa8e8b2a.png,27,928,245,1024
ID_1ade52ca4.png,163,709,136,709
ID_1af98afd6.png,81,901,54,901
ID_1afb2dbed.png,163,983,81,928
ID_1afc23a77.png,218,791,300,873
ID_1afdccd5e.png,136,764,163,819
ID_1aff0e812.png,191,846,81,846
ID_1b05cbe4f.png,163,901,0,764
ID_1b0cffd1e.png,163,928,0,1010
ID_1b195d282.png,27,928,81,791
ID_1b256a41b.png,0,1024,0,1024
ID_1b3195289.png,0,1024,0,1024
ID_1b4a90e33.png,27,873,54,819
ID_1b5f87d6d.png,136,873,81,709
ID_1b699172f.png,81,955,136,873
ID_1b7b1eb4b.png,81,955,27,901
ID_1b7cfb077.png,81,955,218,955
ID_1b7e56f8f.png,109,873,81,873
ID_1b87247f2.png,0,1024,0,1024
ID_1ba06f06f.png,163,873,163,983
ID_1bafb5491.png,109,928,81,1024
ID_1bc3a231f.png,109,928,81,1024
ID_1bcb81de9.png,163,873,0,791
ID_1bcd0bf6a.png,0,1024,0,1024
ID_1bdde908e.png,136,873,136,928
ID_1bea07570.png,81,901,109,901
ID_1c1354525.png,109,955,136,819
ID_1c1845a32.png,163,819,245,955
ID_1c2872270.png,54,928,136,901
ID_1c37ada9b.png,54,901,218,846
ID_1c4663da2.png,163,928,27,791
ID_1c7653501.png,109,901,163,819
ID_1c933089e.png,27,901,54,901
ID_1c982f819.png,27,901,136,928
ID_1cb3ced17.png,81,928,81,819
ID_1cc5fd66e.png,163,955,27,928
ID_1ccc1ebe5.png,191,846,81,928
ID_1ce654108.png,191,901,81,764
ID_1cefd9632.png,81,955,27,682
ID_1cf48e5be.png,136,928,81,873
ID_1d26ecc58.png,27,873,0,955
ID_1d47d8214.png,54,1010,54,791
ID_1d56cdcd9.png,0,1024,0,1024
ID_1d7ab2f9d.png,109,983,109,901
ID_1d7abfffb.png,109,846,109,901
ID_1dc8d4f77.png,109,1024,81,928
ID_1ddb3c007.png,27,901,81,955
ID_1e0eee2d3.png,81,901,109,819
ID_1e2bc3063.png,0,1010,109,819
ID_1e316385c.png,0,928,54,764
ID_1e4e92bd3.png,54,928,81,846
ID_1e5213dfb.png,163,901,163,873
ID_1e7c76acf.png,163,928,0,873
ID_1e8759932.png,109,928,109,819
ID_1e90e9b2a.png,218,983,163,955
ID_1e98e3620.png,54,819,136,846
ID_1e99a809e.png,109,955,81,764
ID_1ed249b28.png,109,955,109,819
ID_1ee6482bd.png,136,1010,109,928
ID_1eff08d3c.png,0,1024,0,1024
ID_1f00b126a.png,191,928,0,1024
ID_1f173e74c.png,81,928,81,791
ID_1f1e73e54.png,163,928,0,764
ID_1f3f99b86.png,191,873,27,682
ID_1f540337f.png,109,901,54,764
ID_1f6434adf.png,163,928,81,846
ID_1f6f74795.png,0,1024,0,1024
ID_1f76e60c6.png,109,928,27,1024
ID_1fddc15c0.png,109,819,27,955
ID_1ff1633be.png,27,955,163,873
ID_20078c31b.png,27,873,27,1024
ID_201ee2d58.png,136,928,81,983
ID_2025b7c87.png,136,955,109,1010
ID_2026a9b7d.png,109,955,109,901
ID_206db31d3.png,136,928,136,983
ID_20846872b.png,0,1024,0,1024
ID_20a2d95f5.png,81,928,191,901
ID_2102681d3.png,54,955,0,928
ID_213b7e68f.png,109,955,0,1010
ID_2167a1256.png,81,928,81,819
ID_218241086.png,163,1010,0,819
ID_218fef0ac.png,136,901,109,955
ID_21b028040.png,81,901,109,873
ID_21ba4f179.png,81,873,81,819
ID_21c6ce5bd.png,136,873,54,846
ID_21cc0aacc.png,27,873,54,1024
ID_21d455b4a.png,0,901,136,791
ID_21e0ab0a0.png,0,1024,0,1024
ID_222529a08.png,0,955,27,955
ID_2251f0828.png,109,928,54,819
ID_22529a620.png,109,901,81,791
ID_2256e1934.png,163,873,136,901
ID_22666c62b.png,109,873,136,901
ID_226e07d2c.png,218,901,81,901
ID_2297fac27.png,109,901,81,955
ID_229e2f704.png,109,901,81,1024
ID_22b5cff08.png,109,846,191,901
ID_22c7b7996.png,0,1024,0,1024
ID_22d4fbaab.png,0,1024,0,1024
ID_22dff7f17.png,54,955,0,983
ID_23073301c.png,109,955,54,873
ID_23271939b.png,54,928,27,901
ID_232af247c.png,109,955,27,928
ID_23493b506.png,163,873,136,737
ID_234ac8ac5.png,81,955,109,846
ID_23763c088.png,81,928,54,1010
ID_23781f957.png,0,1024,0,1024
ID_2395a1912.png,109,901,27,682
ID_23a8eee8f.png,136,901,27,873
ID_23b304120.png,54,791,27,901
ID_23b8f58c8.png,0,1024,0,1024
ID_23d0cc9fc.png,0,928,109,846
ID_23d638937.png,109,901,0,1010
ID_23e9f32c1.png,136,928,109,983
ID_240440107.png,0,1024,0,1024
ID_241516612.png,163,901,218,846
ID_24200de76.png,0,1024,0,1024
ID_2495a7803.png,0,983,136,791
ID_251c73ba8.png,136,928,109,901
ID_251fa030c.png,109,955,81,955
ID_252b1718e.png,54,901,191,846
ID_25a2a7500.png,81,928,81,901
ID_25a963d16.png,136,983,54,764
ID_25d067bea.png,0,1024,109,764
ID_25fd35b96.png,163,873,54,737
ID_2614cfb59.png,54,819,218,873
ID_266fb1c4b.png,27,955,54,819
ID_267253d29.png,109,764,81,819
ID_267c5bbaf.png,0,1024,0,1024
ID_267e8eb33.png,109,846,54,764
ID_26868d817.png,54,955,81,983
ID_2690fc2c5.png,27,737,191,1010
ID_26934a2f9.png,273,1010,27,846
ID_2698310ee.png,54,928,136,846
ID_26a3feaaa.png,27,928,54,764
ID_26bc2f4d1.png,109,983,81,901
ID_26ebc8a7f.png,0,1024,0,1024
ID_270ee0792.png,81,1010,0,928
ID_272eb40c6.png,27,819,81,819
ID_272fc266e.png,109,901,81,791
ID_273b1076d.png,273,928,245,873
ID_2744d2ae4.png,218,928,54,846
ID_2752826b3.png,81,901,109,737
ID_27629f018.png,81,955,0,819
ID_276bb0002.png,0,1024,0,1024
ID_2789414f2.png,54,928,54,1024
ID_27a44cabd.png,81,955,81,819
ID_27b10663e.png,109,983,191,846
ID_27b318c87.png,81,901,54,791
ID_27b5ab17d.png,109,955,191,955
ID_27e5ba10f.png,109,928,54,955
ID_27e7a530f.png,136,737,354,928
ID_27ec8af28.png,0,1024,0,1024
ID_280688489.png,0,1024,0,1024
ID_2819a5967.png,0,873,191,1024
ID_2854474fb.png,0,1024,0,1024
ID_285913054.png,273,873,109,928
ID_287586052.png,218,928,81,901
ID_2875dca36.png,81,928,27,1024
ID_287f17df8.png,191,873,136,819
ID_2889e369e.png,0,1024,0,1024
ID_2890e20d3.png,81,873,54,955
ID_2892d816e.png,163,983,27,955
ID_28d6abeeb.png,0,1024,0,1024
ID_28dbe4ccb.png,27,682,191,1010
ID_28f3e3505.png,81,928,109,901
ID_2905ec2c8.png,81,901,136,791
ID_290cb317f.png,109,901,81,791
ID_29183a899.png,136,846,218,764
ID_2919c668c.png,81,846,81,983
ID_2932293b5.png,0,1024,0,1024
ID_293b74bdf.png,109,819,136,955
ID_297c3b30c.png,0,1024,0,1024
ID_29804aff4.png,191,873,0,1024
ID_2981b9921.png,109,955,163,737
ID_2989b769b.png,191,901,109,846
ID_298e11c39.png,0,1024,0,1024
ID_299845485.png,163,846,109,901
ID_29a33a22f.png,136,791,54,791
ID_29ac8a810.png,191,873,109,901
ID_29adf1be9.png,54,983,54,682
ID_29c81ed64.png,191,791,27,846
ID_29ceaa96b.png,109,983,109,1024
ID_29f27ad9a.png,81,901,81,873
ID_2a1e219a5.png,0,1024,0,1024
ID_2a31832a6.png,218,873,136,791
ID_2a825e695.png,0,1024,0,1024
ID_2aa1cd67b.png,109,846,81,873
ID_2aa2b4511.png,0,955,81,955
ID_2ab0f02e1.png,109,955,81,846
ID_2ac657b05.png,0,1024,0,1024
ID_2ac73b376.png,54,928,27,955
ID_2b2d161f9.png,109,928,27,1024
ID_2b3441eb6.png,109,791,136,1010
ID_2b6985849.png,81,846,27,901
ID_2b6cde2fa.png,136,873,191,873
ID_2b77a5ee2.png,163,846,163,983
ID_2b785245f.png,0,1024,0,1024
ID_2b78b9db7.png,191,764,81,737
ID_2b90e7697.png,191,983,245,1024
ID_2b96f0090.png,81,901,109,1024
ID_2bb6883b4.png,136,901,81,655
ID_2bd6f4272.png,136,873,81,846
ID_2be4f5a65.png,0,1024,0,1024
ID_2c1717206.png,136,901,136,928
ID_2c1930116.png,109,873,0,764
ID_2c3033dfe.png,109,901,0,901
ID_2c5df03fa.png,136,1010,81,791
ID_2c87f564e.png,218,928,109,1024
ID_2cc345c20.png,0,1024,0,1024
ID_2ccfe5000.png,163,955,109,955
ID_2cd74640b.png,0,1024,0,1024
ID_2ce035d12.png,109,846,81,791
ID_2ce856b08.png,109,955,109,901
ID_2cfaec719.png,54,928,136,873
ID_2cfbe75a7.png,136,846,54,928
ID_2d0956b54.png,163,791,81,901
ID_2d182c4cc.png,273,983,273,901
ID_2d2014968.png,27,928,81,901
ID_2d34ad929.png,245,846,136,846
ID_2d3d8a6ac.png,163,764,218,791
ID_2d4cc6637.png,81,955,0,1010
ID_2d51924ac.png,191,819,109,819
ID_2d5485e6e.png,81,901,54,873
ID_2d595adc5.png,0,1024,0,1024
ID_2d5c7fd20.png,54,873,109,873
ID_2d637e6ce.png,81,1010,0,901
ID_2d815500b.png,163,955,0,983
ID_2d8c4d021.png,54,955,136,655
ID_2d912f4c0.png,27,791,109,955
ID_2d93d1e24.png,81,901,191,983
ID_2d945e9bd.png,0,1024,0,1024
ID_2d980af91.png,0,1024,54,983
ID_2dabddf44.png,0,1024,0,1024
ID_2db66fd23.png,191,928,54,737
ID_2e0ecf452.png,54,819,136,846
ID_2e19cd93f.png,81,1010,109,764
ID_2e2105281.png,0,1024,0,1024
ID_2e2b0eee5.png,136,846,136,901
ID_2e431a11e.png,27,955,109,928
ID_2e46b1d0d.png,136,928,136,928
ID_2e679f2b7.png,0,1024,0,1024
ID_2e6cc6327.png,0,1024,0,1024
ID_2e6f2c0c0.png,218,873,0,928
ID_2e7265ade.png,163,928,0,901
ID_2eb69dcf3.png,27,873,27,846
ID_2ecef76fd.png,191,901,136,846
ID_2ed871023.png,163,819,81,628
ID_2edb7f193.png,0,928,54,955
ID_2ee0505fb.png,0,1024,0,1024
ID_2eee18ee9.png,81,955,163,928
ID_2f0be5d51.png,0,1024,0,1024
ID_2f2945871.png,136,819,163,1024
ID_2f49454ab.png,81,846,81,955
ID_2f8a6cdf0.png,54,983,0,1010
ID_2fb228080.png,81,873,81,955
ID_2fcce374b.png,54,873,0,983
ID_2fcd95da8.png,0,1024,0,1024
ID_2ff552a8d.png,136,928,109,819
ID_3004a305d.png,191,873,136,873
ID_300962430.png,136,955,109,737
ID_30196ec65.png,54,928,81,873
ID_30535a359.png,136,901,81,791
ID_3086acbe3.png,81,955,81,846
ID_3094abf9e.png,163,901,54,791
ID_309b31e5f.png,136,955,27,955
ID_30aa587f1.png,54,955,81,846
ID_30b36f083.png,81,846,136,819
ID_30fde3b2a.png,136,901,163,901
ID_31003179d.png,0,1024,0,1024
ID_31301f382.png,81,955,81,764
ID_315754f95.png,109,928,54,1024
ID_3162decfe.png,163,901,163,846
ID_3167574aa.png,136,819,218,928
ID_31743ccba.png,109,873,54,737
ID_318d74178.png,54,873,0,983
ID_31a54d82f.png,0,1024,0,1024
ID_31d35197c.png,81,846,81,764
ID_31e425665.png,81,873,109,873
ID_31e6f6822.png,54,955,0,955
ID_3204b9e9e.png,54,983,81,846
ID_322844a4b.png,81,983,109,901
ID_3248245c0.png,136,955,27,901
ID_326578859.png,0,1024,0,1024
ID_3290afa63.png,109,791,81,764
ID_329895150.png,109,955,54,873
ID_32b4fa7ee.png,0,1024,0,1024
ID_32bab4c0e.png,81,955,81,873
ID_32c4cae2e.png,0,1024,0,1024
ID_32c9cbfea.png,163,901,163,901
ID_32ccf9c77.png,163,928,0,955
ID_32cf37757.png,0,1024,0,1024
ID_32ed74796.png,27,737,54,1010
ID_32f7337e0.png,54,1010,0,791
ID_3301578bc.png,54,928,81,928
ID_330223870.png,0,1024,0,1024
ID_332dea973.png,109,955,191,846
ID_332e3e1c6.png,81,1024,109,901
ID_33318d3b8.png,27,928,54,955
ID_3371defd6.png,109,1024,109,737
ID_338eb0743.png,163,955,27,846
ID_339ba4305.png,81,983,109,819
ID_33a4f80a3.png,136,791,136,791
ID_33aa86e32.png,0,1024,0,1024
ID_33aaf5ea1.png,0,1024,0,1024
ID_33fdb1d7c.png,109,846,54,928
ID_33fe19a17.png,109,846,109,846
ID_3408bc362.png,54,901,27,901
ID_341218fec.png,109,791,27,901
ID_3426d7fda.png,136,873,163,928
ID_343cf1433.png,54,846,27,955
ID_344690d36.png,163,928,81,819
ID_3457e468c.png,0,1024,0,1024
ID_346deeb3a.png,136,901,136,983
ID_346ef7da2.png,81,955,0,983
ID_34838730d.png,81,901,81,873
ID_349191096.png,54,901,109,873
ID_34bc4771a.png,0,1024,0,1024
ID_34c7e74e5.png,0,1024,0,1024
ID_34cce7789.png,81,983,163,901
ID_34d52777f.png,54,764,0,846
ID_34dae40ab.png,54,928,54,819
ID_34e526a85.png,109,873,300,1010
ID_3520cac75.png,54,983,0,983
ID_35406b75b.png,54,928,54,928
ID_3551d3b3a.png,191,791,81,791
ID_35655cef3.png,0,1024,0,1024
ID_3570e1ef7.png,163,791,81,846
ID_357c5fddc.png,0,1024,0,1024
ID_35a3c7bbd.png,27,901,81,901
ID_35a9e2842.png,0,1024,0,1024
ID_35dea030d.png,0,1024,0,1024
ID_360371ba0.png,163,928,109,901
ID_360a3e766.png,0,1024,0,1024
ID_3629f409f.png,27,846,109,1010
ID_364295f16.png,0,1024,0,1024
ID_364959625.png,163,873,27,928
ID_364bed13f.png,163,928,81,873
ID_3665ca71d.png,81,928,191,901
ID_3681e8e85.png,81,819,109,955
ID_368705028.png,0,1024,0,1024
ID_3693ffb90.png,81,955,0,955
ID_3694e1931.png,109,928,109,983
ID_36ac3f128.png,109,901,27,873
ID_36ee4f448.png,0,1024,0,1024
ID_36ff547ee.png,136,928,81,928
ID_3740c080e.png,163,873,54,819
ID_3742a1c91.png,136,873,81,873
ID_376655698.png,109,928,109,955
ID_377f200c9.png,109,901,81,709
ID_3788378f1.png,109,928,81,983
ID_379d1723a.png,0,1024,0,1024
ID_379f11bfd.png,81,873,136,928
ID_37b698aed.png,0,1024,0,1024
ID_37bf6f90f.png,300,873,136,928
ID_37e33fec7.png,27,928,136,873
ID_37ea11a56.png,109,928,191,1024
ID_380a044d3.png,245,1010,54,791
ID_38147c975.png,0,1024,0,1024
ID_3816eb343.png,191,846,109,819
ID_382d0c9a8.png,54,928,54,791
ID_384607178.png,136,873,27,1024
ID_38523cfd0.png,136,901,109,846
ID_387754b32.png,163,901,109,928
ID_388886cff.png,0,1024,0,1024
ID_38bb7d85b.png,163,901,163,846
ID_38bc2bc57.png,109,873,54,682
ID_38bead868.png,163,791,191,873
ID_38ca2b616.png,109,873,81,1010
ID_393a3cc00.png,81,983,109,983
ID_3940a2716.png,0,1024,0,1024
