filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
1.2.276.0.7230010.3.1.4.8323329.311.1517875162.347660.jpg,418517,"{}",1,0,"{""name"":""rect"",""x"":106,""y"":92,""width"":812,""height"":852}","{}"
1.2.276.0.7230010.3.1.4.8323329.312.1517875162.342028.jpg,381136,"{}",1,0,"{""name"":""rect"",""x"":160,""y"":105,""width"":784,""height"":788}","{}"
1.2.276.0.7230010.3.1.4.8323329.314.1517875162.344457.jpg,285753,"{}",1,0,"{""name"":""rect"",""x"":259,""y"":116,""width"":635,""height"":577}","{}"
1.2.276.0.7230010.3.1.4.8323329.315.1517875162.341342.jpg,384298,"{}",1,0,"{""name"":""rect"",""x"":162,""y"":92,""width"":696,""height"":751}","{}"
1.2.276.0.7230010.3.1.4.8323329.316.1517875162.351639.jpg,429750,"{}",1,0,"{""name"":""rect"",""x"":44,""y"":106,""width"":879,""height"":663}","{}"
1.2.276.0.7230010.3.1.4.8323329.317.1517875162.369996.jpg,406043,"{}",1,0,"{""name"":""rect"",""x"":66,""y"":157,""width"":810,""height"":674}","{}"
1.2.276.0.7230010.3.1.4.8323329.318.1517875162.378490.jpg,335878,"{}",1,0,"{""name"":""rect"",""x"":121,""y"":171,""width"":689,""height"":740}","{}"
1.2.276.0.7230010.3.1.4.8323329.319.1517875162.366125.jpg,396020,"{}",1,0,"{""name"":""rect"",""x"":239,""y"":197,""width"":776,""height"":814}","{}"
1.2.276.0.7230010.3.1.4.8323329.320.1517875162.379959.jpg,358281,"{}",1,0,"{""name"":""rect"",""x"":87,""y"":79,""width"":807,""height"":878}","{}"
1.2.276.0.7230010.3.1.4.8323329.321.1517875162.374614.jpg,313812,"{}",1,0,"{""name"":""rect"",""x"":118,""y"":83,""width"":810,""height"":732}","{}"
1.2.276.0.7230010.3.1.4.8323329.322.1517875162.392373.jpg,370263,"{}",1,0,"{""name"":""rect"",""x"":76,""y"":144,""width"":785,""height"":822}","{}"
1.2.276.0.7230010.3.1.4.8323329.323.1517875162.387830.jpg,346784,"{}",1,0,"{""name"":""rect"",""x"":68,""y"":123,""width"":843,""height"":628}","{}"
1.2.276.0.7230010.3.1.4.8323329.324.1517875162.391327.jpg,409742,"{}",1,0,"{""name"":""rect"",""x"":113,""y"":126,""width"":818,""height"":813}","{}"
1.2.276.0.7230010.3.1.4.8323329.325.1517875162.384468.jpg,434223,"{}",1,0,"{""name"":""rect"",""x"":139,""y"":7,""width"":705,""height"":753}","{}"
1.2.276.0.7230010.3.1.4.8323329.326.1517875162.400291.jpg,445349,"{}",1,0,"{""name"":""rect"",""x"":43,""y"":94,""width"":889,""height"":851}","{}"
1.2.276.0.7230010.3.1.4.8323329.327.1517875162.393558.jpg,449488,"{}",1,0,"{""name"":""rect"",""x"":130,""y"":25,""width"":863,""height"":778}","{}"
1.2.276.0.7230010.3.1.4.8323329.328.1517875162.408327.jpg,396918,"{}",1,0,"{""name"":""rect"",""x"":142,""y"":43,""width"":680,""height"":605}","{}"
1.2.276.0.7230010.3.1.4.8323329.329.1517875162.405060.jpg,321054,"{}",1,0,"{""name"":""rect"",""x"":106,""y"":82,""width"":754,""height"":854}","{}"
1.2.276.0.7230010.3.1.4.8323329.330.1517875162.413920.jpg,435070,"{}",1,0,"{""name"":""rect"",""x"":110,""y"":49,""width"":743,""height"":793}","{}"
1.2.276.0.7230010.3.1.4.8323329.331.1517875162.418469.jpg,349721,"{}",1,0,"{""name"":""rect"",""x"":53,""y"":69,""width"":890,""height"":734}","{}"
1.2.276.0.7230010.3.1.4.8323329.332.1517875162.425631.jpg,410633,"{}",1,0,"{""name"":""rect"",""x"":151,""y"":70,""width"":688,""height"":742}","{}"
1.2.276.0.7230010.3.1.4.8323329.333.1517875162.422915.jpg,401319,"{}",1,0,"{""name"":""rect"",""x"":82,""y"":128,""width"":804,""height"":745}","{}"
1.2.276.0.7230010.3.1.4.8323329.334.1517875162.431427.jpg,426797,"{}",1,0,"{""name"":""rect"",""x"":87,""y"":65,""width"":756,""height"":768}","{}"
1.2.276.0.7230010.3.1.4.8323329.335.1517875162.443624.jpg,381182,"{}",1,0,"{""name"":""rect"",""x"":187,""y"":143,""width"":662,""height"":633}","{}"
1.2.276.0.7230010.3.1.4.8323329.336.1517875162.443786.jpg,396554,"{}",1,0,"{""name"":""rect"",""x"":91,""y"":66,""width"":885,""height"":795}","{}"
1.2.276.0.7230010.3.1.4.8323329.337.1517875162.449985.jpg,421523,"{}",1,0,"{""name"":""rect"",""x"":133,""y"":238,""width"":869,""height"":783}","{}"
1.2.276.0.7230010.3.1.4.8323329.338.1517875162.455978.jpg,393454,"{}",1,0,"{""name"":""rect"",""x"":189,""y"":16,""width"":710,""height"":691}","{}"
1.2.276.0.7230010.3.1.4.8323329.339.1517875162.471556.jpg,344701,"{}",1,0,"{""name"":""rect"",""x"":82,""y"":130,""width"":873,""height"":580}","{}"
1.2.276.0.7230010.3.1.4.8323329.340.1517875162.465768.jpg,417598,"{}",1,0,"{""name"":""rect"",""x"":129,""y"":45,""width"":740,""height"":652}","{}"
1.2.276.0.7230010.3.1.4.8323329.341.1517875162.473222.jpg,378875,"{}",1,0,"{""name"":""rect"",""x"":114,""y"":76,""width"":831,""height"":811}","{}"
1.2.276.0.7230010.3.1.4.8323329.342.1517875162.476923.jpg,375822,"{}",1,0,"{""name"":""rect"",""x"":20,""y"":122,""width"":985,""height"":886}","{}"
1.2.276.0.7230010.3.1.4.8323329.343.1517875162.487099.jpg,298354,"{}",1,0,"{""name"":""rect"",""x"":199,""y"":122,""width"":785,""height"":532}","{}"
1.2.276.0.7230010.3.1.4.8323329.344.1517875162.485361.jpg,411358,"{}",1,0,"{""name"":""rect"",""x"":80,""y"":112,""width"":880,""height"":722}","{}"
1.2.276.0.7230010.3.1.4.8323329.345.1517875162.488131.jpg,443328,"{}",1,0,"{""name"":""rect"",""x"":93,""y"":50,""width"":888,""height"":845}","{}"
1.2.276.0.7230010.3.1.4.8323329.346.1517875162.490759.jpg,312364,"{}",1,0,"{""name"":""rect"",""x"":145,""y"":200,""width"":724,""height"":663}","{}"
1.2.276.0.7230010.3.1.4.8323329.347.1517875162.506017.jpg,399250,"{}",1,0,"{""name"":""rect"",""x"":138,""y"":82,""width"":792,""height"":937}","{}"
1.2.276.0.7230010.3.1.4.8323329.348.1517875162.509428.jpg,348639,"{}",1,0,"{""name"":""rect"",""x"":3,""y"":87,""width"":915,""height"":723}","{}"
1.2.276.0.7230010.3.1.4.8323329.349.1517875162.510499.jpg,375450,"{}",1,0,"{""name"":""rect"",""x"":138,""y"":10,""width"":857,""height"":812}","{}"
1.2.276.0.7230010.3.1.4.8323329.350.1517875162.508837.jpg,410229,"{}",1,0,"{""name"":""rect"",""x"":168,""y"":52,""width"":663,""height"":666}","{}"
1.2.276.0.7230010.3.1.4.8323329.351.1517875162.512468.jpg,401944,"{}",1,0,"{""name"":""rect"",""x"":44,""y"":44,""width"":884,""height"":759}","{}"
1.2.276.0.7230010.3.1.4.8323329.352.1517875162.525205.jpg,408143,"{}",1,0,"{""name"":""rect"",""x"":182,""y"":165,""width"":752,""height"":843}","{}"
1.2.276.0.7230010.3.1.4.8323329.353.1517875162.525916.jpg,400457,"{}",1,0,"{""name"":""rect"",""x"":202,""y"":25,""width"":689,""height"":852}","{}"
1.2.276.0.7230010.3.1.4.8323329.354.1517875162.528556.jpg,434123,"{}",1,0,"{""name"":""rect"",""x"":138,""y"":174,""width"":788,""height"":740}","{}"
1.2.276.0.7230010.3.1.4.8323329.355.1517875162.531219.jpg,343288,"{}",1,0,"{""name"":""rect"",""x"":119,""y"":205,""width"":739,""height"":515}","{}"
1.2.276.0.7230010.3.1.4.8323329.356.1517875162.533140.jpg,312795,"{}",1,0,"{""name"":""rect"",""x"":198,""y"":25,""width"":758,""height"":863}","{}"
1.2.276.0.7230010.3.1.4.8323329.357.1517875162.533920.jpg,400560,"{}",1,0,"{""name"":""rect"",""x"":63,""y"":69,""width"":903,""height"":952}","{}"
1.2.276.0.7230010.3.1.4.8323329.358.1517875162.548633.jpg,368178,"{}",1,0,"{""name"":""rect"",""x"":101,""y"":68,""width"":769,""height"":855}","{}"
1.2.276.0.7230010.3.1.4.8323329.359.1517875162.552256.jpg,370503,"{}",1,0,"{""name"":""rect"",""x"":74,""y"":9,""width"":837,""height"":688}","{}"
1.2.276.0.7230010.3.1.4.8323329.360.1517875162.553900.jpg,461131,"{}",1,0,"{""name"":""rect"",""x"":73,""y"":121,""width"":816,""height"":877}","{}"
1.2.276.0.7230010.3.1.4.8323329.361.1517875162.554473.jpg,328808,"{}",1,0,"{""name"":""rect"",""x"":161,""y"":411,""width"":792,""height"":603}","{}"
1.2.276.0.7230010.3.1.4.8323329.362.1517875162.555008.jpg,397300,"{}",1,0,"{""name"":""rect"",""x"":230,""y"":103,""width"":668,""height"":862}","{}"
1.2.276.0.7230010.3.1.4.8323329.364.1517875162.570994.jpg,349444,"{}",1,0,"{""name"":""rect"",""x"":62,""y"":125,""width"":828,""height"":850}","{}"
1.2.276.0.7230010.3.1.4.8323329.365.1517875162.574178.jpg,323796,"{}",1,0,"{""name"":""rect"",""x"":162,""y"":96,""width"":673,""height"":905}","{}"
1.2.276.0.7230010.3.1.4.8323329.366.1517875162.573451.jpg,436117,"{}",1,0,"{""name"":""rect"",""x"":128,""y"":101,""width"":788,""height"":793}","{}"
1.2.276.0.7230010.3.1.4.8323329.367.1517875162.573432.jpg,449411,"{}",1,0,"{""name"":""rect"",""x"":16,""y"":96,""width"":995,""height"":888}","{}"
1.2.276.0.7230010.3.1.4.8323329.368.1517875162.584967.jpg,425943,"{}",1,0,"{""name"":""rect"",""x"":140,""y"":32,""width"":782,""height"":786}","{}"
1.2.276.0.7230010.3.1.4.8323329.369.1517875162.590965.jpg,408832,"{}",1,0,"{""name"":""rect"",""x"":131,""y"":87,""width"":727,""height"":770}","{}"
1.2.276.0.7230010.3.1.4.8323329.370.1517875162.592466.jpg,323153,"{}",1,0,"{""name"":""rect"",""x"":149,""y"":56,""width"":767,""height"":754}","{}"
1.2.276.0.7230010.3.1.4.8323329.371.1517875162.592396.jpg,452613,"{}",1,0,"{""name"":""rect"",""x"":10,""y"":54,""width"":953,""height"":666}","{}"
1.2.276.0.7230010.3.1.4.8323329.372.1517875162.608228.jpg,466282,"{}",1,0,"{""name"":""rect"",""x"":73,""y"":59,""width"":880,""height"":681}","{}"
1.2.276.0.7230010.3.1.4.8323329.373.1517875162.608023.jpg,371404,"{}",1,0,"{""name"":""rect"",""x"":31,""y"":66,""width"":868,""height"":956}","{}"
1.2.276.0.7230010.3.1.4.8323329.374.1517875162.614663.jpg,406764,"{}",1,0,"{""name"":""rect"",""x"":198,""y"":72,""width"":739,""height"":588}","{}"
1.2.276.0.7230010.3.1.4.8323329.375.1517875162.621322.jpg,437057,"{}",1,0,"{""name"":""rect"",""x"":51,""y"":84,""width"":913,""height"":816}","{}"
1.2.276.0.7230010.3.1.4.8323329.376.1517875162.629466.jpg,400856,"{}",1,0,"{""name"":""rect"",""x"":113,""y"":57,""width"":701,""height"":641}","{}"
1.2.276.0.7230010.3.1.4.8323329.377.1517875162.629482.jpg,370474,"{}",1,0,"{""name"":""rect"",""x"":194,""y"":51,""width"":692,""height"":758}","{}"
1.2.276.0.7230010.3.1.4.8323329.378.1517875162.653925.jpg,416820,"{}",1,0,"{""name"":""rect"",""x"":212,""y"":34,""width"":734,""height"":824}","{}"
1.2.276.0.7230010.3.1.4.8323329.379.1517875162.650632.jpg,432210,"{}",1,0,"{""name"":""rect"",""x"":41,""y"":94,""width"":868,""height"":728}","{}"
1.2.276.0.7230010.3.1.4.8323329.380.1517875162.650632.jpg,373945,"{}",1,0,"{""name"":""rect"",""x"":116,""y"":75,""width"":790,""height"":742}","{}"
1.2.276.0.7230010.3.1.4.8323329.381.1517875162.653343.jpg,393301,"{}",1,0,"{""name"":""rect"",""x"":137,""y"":147,""width"":780,""height"":705}","{}"
1.2.276.0.7230010.3.1.4.8323329.382.1517875162.655491.jpg,354324,"{}",1,0,"{""name"":""rect"",""x"":88,""y"":151,""width"":925,""height"":782}","{}"
1.2.276.0.7230010.3.1.4.8323329.383.1517875162.669156.jpg,426014,"{}",1,0,"{""name"":""rect"",""x"":121,""y"":100,""width"":819,""height"":761}","{}"
1.2.276.0.7230010.3.1.4.8323329.384.1517875162.674411.jpg,454870,"{}",1,0,"{""name"":""rect"",""x"":27,""y"":32,""width"":933,""height"":711}","{}"
1.2.276.0.7230010.3.1.4.8323329.385.1517875162.689893.jpg,364978,"{}",1,0,"{""name"":""rect"",""x"":144,""y"":43,""width"":791,""height"":939}","{}"
1.2.276.0.7230010.3.1.4.8323329.386.1517875162.694420.jpg,347598,"{}",1,0,"{""name"":""rect"",""x"":170,""y"":79,""width"":786,""height"":749}","{}"
1.2.276.0.7230010.3.1.4.8323329.387.1517875162.707372.jpg,315897,"{}",1,0,"{""name"":""rect"",""x"":202,""y"":151,""width"":743,""height"":662}","{}"
1.2.276.0.7230010.3.1.4.8323329.388.1517875162.713279.jpg,615653,"{}",1,0,"{""name"":""rect"",""x"":2,""y"":16,""width"":797,""height"":870}","{}"
1.2.276.0.7230010.3.1.4.8323329.389.1517875162.733243.jpg,338323,"{}",1,0,"{""name"":""rect"",""x"":138,""y"":131,""width"":748,""height"":884}","{}"
1.2.276.0.7230010.3.1.4.8323329.390.1517875162.725254.jpg,406632,"{}",1,0,"{""name"":""rect"",""x"":172,""y"":106,""width"":711,""height"":558}","{}"
1.2.276.0.7230010.3.1.4.8323329.391.1517875162.734705.jpg,383925,"{}",1,0,"{""name"":""rect"",""x"":78,""y"":106,""width"":720,""height"":722}","{}"
1.2.276.0.7230010.3.1.4.8323329.392.1517875162.735831.jpg,450521,"{}",1,0,"{""name"":""rect"",""x"":112,""y"":109,""width"":802,""height"":669}","{}"
1.2.276.0.7230010.3.1.4.8323329.393.1517875162.769413.jpg,437258,"{}",1,0,"{""name"":""rect"",""x"":56,""y"":80,""width"":931,""height"":676}","{}"
1.2.276.0.7230010.3.1.4.8323329.394.1517875162.744284.jpg,418294,"{}",1,0,"{""name"":""rect"",""x"":118,""y"":117,""width"":763,""height"":830}","{}"
1.2.276.0.7230010.3.1.4.8323329.395.1517875162.771343.jpg,293752,"{}",1,0,"{""name"":""rect"",""x"":231,""y"":221,""width"":783,""height"":799}","{}"
1.2.276.0.7230010.3.1.4.8323329.396.1517875162.761721.jpg,355614,"{}",1,0,"{""name"":""rect"",""x"":150,""y"":237,""width"":712,""height"":785}","{}"
1.2.276.0.7230010.3.1.4.8323329.397.1517875162.763470.jpg,427123,"{}",1,0,"{""name"":""rect"",""x"":8,""y"":144,""width"":927,""height"":725}","{}"
1.2.276.0.7230010.3.1.4.8323329.398.1517875162.768699.jpg,406019,"{}",1,0,"{""name"":""rect"",""x"":108,""y"":78,""width"":867,""height"":902}","{}"
1.2.276.0.7230010.3.1.4.8323329.399.1517875162.771217.jpg,396238,"{}",1,0,"{""name"":""rect"",""x"":135,""y"":113,""width"":685,""height"":748}","{}"
1.2.276.0.7230010.3.1.4.8323329.400.1517875162.793632.jpg,437040,"{}",1,0,"{""name"":""rect"",""x"":79,""y"":59,""width"":860,""height"":707}","{}"
1.2.276.0.7230010.3.1.4.8323329.401.1517875162.786368.jpg,448280,"{}",1,0,"{""name"":""rect"",""x"":153,""y"":28,""width"":720,""height"":714}","{}"
1.2.276.0.7230010.3.1.4.8323329.402.1517875162.796449.jpg,416012,"{}",1,0,"{""name"":""rect"",""x"":126,""y"":138,""width"":814,""height"":776}","{}"
1.2.276.0.7230010.3.1.4.8323329.403.1517875162.798239.jpg,414268,"{}",1,0,"{""name"":""rect"",""x"":35,""y"":170,""width"":761,""height"":760}","{}"
1.2.276.0.7230010.3.1.4.8323329.404.1517875162.798158.jpg,433295,"{}",1,0,"{""name"":""rect"",""x"":160,""y"":45,""width"":829,""height"":922}","{}"
1.2.276.0.7230010.3.1.4.8323329.405.1517875162.805616.jpg,436903,"{}",1,0,"{""name"":""rect"",""x"":51,""y"":15,""width"":835,""height"":601}","{}"
1.2.276.0.7230010.3.1.4.8323329.406.1517875162.818172.jpg,455009,"{}",1,0,"{""name"":""rect"",""x"":18,""y"":72,""width"":924,""height"":864}","{}"
1.2.276.0.7230010.3.1.4.8323329.407.1517875162.819441.jpg,420221,"{}",1,0,"{""name"":""rect"",""x"":154,""y"":160,""width"":809,""height"":735}","{}"
1.2.276.0.7230010.3.1.4.8323329.408.1517875162.820989.jpg,446967,"{}",1,0,"{""name"":""rect"",""x"":25,""y"":72,""width"":843,""height"":856}","{}"
1.2.276.0.7230010.3.1.4.8323329.409.1517875162.822490.jpg,395617,"{}",1,0,"{""name"":""rect"",""x"":217,""y"":150,""width"":766,""height"":733}","{}"
1.2.276.0.7230010.3.1.4.8323329.410.1517875162.823600.jpg,373269,"{}",1,0,"{""name"":""rect"",""x"":33,""y"":128,""width"":910,""height"":835}","{}"
1.2.276.0.7230010.3.1.4.8323329.412.1517875162.829513.jpg,428277,"{}",1,0,"{""name"":""rect"",""x"":97,""y"":98,""width"":826,""height"":812}","{}"
1.2.276.0.7230010.3.1.4.8323329.413.1517875162.829730.jpg,362724,"{}",1,0,"{""name"":""rect"",""x"":53,""y"":92,""width"":867,""height"":852}","{}"
1.2.276.0.7230010.3.1.4.8323329.414.1517875162.829373.jpg,419761,"{}",1,0,"{""name"":""rect"",""x"":98,""y"":52,""width"":791,""height"":724}","{}"
1.2.276.0.7230010.3.1.4.8323329.416.1517875162.844867.jpg,392030,"{}",1,0,"{""name"":""rect"",""x"":161,""y"":204,""width"":846,""height"":711}","{}"
1.2.276.0.7230010.3.1.4.8323329.417.1517875162.845288.jpg,322251,"{}",1,0,"{""name"":""rect"",""x"":222,""y"":54,""width"":715,""height"":911}","{}"
1.2.276.0.7230010.3.1.4.8323329.418.1517875162.845132.jpg,419547,"{}",1,0,"{""name"":""rect"",""x"":148,""y"":154,""width"":748,""height"":698}","{}"
1.2.276.0.7230010.3.1.4.8323329.419.1517875162.852731.jpg,407450,"{}",1,0,"{""name"":""rect"",""x"":120,""y"":63,""width"":844,""height"":663}","{}"
1.2.276.0.7230010.3.1.4.8323329.421.1517875162.854869.jpg,332259,"{}",1,0,"{""name"":""rect"",""x"":100,""y"":122,""width"":776,""height"":673}","{}"
1.2.276.0.7230010.3.1.4.8323329.422.1517875162.855531.jpg,390010,"{}",1,0,"{""name"":""rect"",""x"":87,""y"":43,""width"":792,""height"":684}","{}"
1.2.276.0.7230010.3.1.4.8323329.423.1517875162.870092.jpg,438351,"{}",1,0,"{""name"":""rect"",""x"":106,""y"":154,""width"":876,""height"":767}","{}"
1.2.276.0.7230010.3.1.4.8323329.424.1517875162.866519.jpg,414474,"{}",1,0,"{""name"":""rect"",""x"":50,""y"":67,""width"":946,""height"":802}","{}"
1.2.276.0.7230010.3.1.4.8323329.425.1517875162.876307.jpg,458594,"{}",1,0,"{""name"":""rect"",""x"":128,""y"":53,""width"":833,""height"":965}","{}"
1.2.276.0.7230010.3.1.4.8323329.426.1517875162.877157.jpg,432329,"{}",1,0,"{""name"":""rect"",""x"":56,""y"":92,""width"":913,""height"":736}","{}"
1.2.276.0.7230010.3.1.4.8323329.427.1517875162.888913.jpg,394491,"{}",1,0,"{""name"":""rect"",""x"":53,""y"":115,""width"":893,""height"":801}","{}"
1.2.276.0.7230010.3.1.4.8323329.428.1517875162.885664.jpg,387419,"{}",1,0,"{""name"":""rect"",""x"":36,""y"":114,""width"":898,""height"":702}","{}"
1.2.276.0.7230010.3.1.4.8323329.429.1517875162.899237.jpg,416007,"{}",1,0,"{""name"":""rect"",""x"":129,""y"":36,""width"":799,""height"":795}","{}"
1.2.276.0.7230010.3.1.4.8323329.430.1517875162.905786.jpg,425600,"{}",1,0,"{""name"":""rect"",""x"":49,""y"":68,""width"":836,""height"":881}","{}"
1.2.276.0.7230010.3.1.4.8323329.431.1517875162.902494.jpg,390999,"{}",1,0,"{""name"":""rect"",""x"":134,""y"":156,""width"":793,""height"":732}","{}"
1.2.276.0.7230010.3.1.4.8323329.432.1517875162.913455.jpg,329322,"{}",1,0,"{""name"":""rect"",""x"":71,""y"":86,""width"":870,""height"":650}","{}"
1.2.276.0.7230010.3.1.4.8323329.433.1517875162.910846.jpg,432063,"{}",1,0,"{""name"":""rect"",""x"":8,""y"":103,""width"":957,""height"":729}","{}"
1.2.276.0.7230010.3.1.4.8323329.434.1517875162.915932.jpg,427587,"{}",1,0,"{""name"":""rect"",""x"":120,""y"":96,""width"":848,""height"":887}","{}"
1.2.276.0.7230010.3.1.4.8323329.435.1517875162.931776.jpg,395072,"{}",1,0,"{""name"":""rect"",""x"":88,""y"":133,""width"":714,""height"":795}","{}"
1.2.276.0.7230010.3.1.4.8323329.436.1517875162.928477.jpg,370883,"{}",1,0,"{""name"":""rect"",""x"":241,""y"":159,""width"":725,""height"":759}","{}"
1.2.276.0.7230010.3.1.4.8323329.437.1517875162.943042.jpg,390592,"{}",1,0,"{""name"":""rect"",""x"":125,""y"":6,""width"":821,""height"":1012}","{}"
1.2.276.0.7230010.3.1.4.8323329.438.1517875162.937614.jpg,338290,"{}",1,0,"{""name"":""rect"",""x"":87,""y"":126,""width"":714,""height"":628}","{}"
1.2.276.0.7230010.3.1.4.8323329.439.1517875162.950268.jpg,434616,"{}",1,0,"{""name"":""rect"",""x"":134,""y"":57,""width"":758,""height"":743}","{}"
1.2.276.0.7230010.3.1.4.8323329.440.1517875162.950678.jpg,425690,"{}",1,0,"{""name"":""rect"",""x"":149,""y"":116,""width"":707,""height"":733}","{}"
1.2.276.0.7230010.3.1.4.8323329.441.1517875162.951483.jpg,377676,"{}",1,0,"{""name"":""rect"",""x"":95,""y"":121,""width"":835,""height"":674}","{}"
1.2.276.0.7230010.3.1.4.8323329.442.1517875162.952364.jpg,462869,"{}",1,0,"{""name"":""rect"",""x"":32,""y"":110,""width"":969,""height"":824}","{}"
1.2.276.0.7230010.3.1.4.8323329.443.1517875162.958227.jpg,298822,"{}",1,0,"{""name"":""rect"",""x"":47,""y"":235,""width"":908,""height"":749}","{}"
1.2.276.0.7230010.3.1.4.8323329.444.1517875162.970305.jpg,353742,"{}",1,0,"{""name"":""rect"",""x"":129,""y"":37,""width"":745,""height"":810}","{}"
1.2.276.0.7230010.3.1.4.8323329.445.1517875162.972269.jpg,443955,"{}",1,0,"{""name"":""rect"",""x"":48,""y"":59,""width"":935,""height"":767}","{}"
1.2.276.0.7230010.3.1.4.8323329.446.1517875162.978336.jpg,425987,"{}",1,0,"{""name"":""rect"",""x"":78,""y"":50,""width"":838,""height"":802}","{}"
1.2.276.0.7230010.3.1.4.8323329.447.1517875162.983007.jpg,396516,"{}",1,0,"{""name"":""rect"",""x"":101,""y"":169,""width"":794,""height"":843}","{}"
1.2.276.0.7230010.3.1.4.8323329.448.1517875162.988074.jpg,389017,"{}",1,0,"{""name"":""rect"",""x"":170,""y"":166,""width"":732,""height"":681}","{}"
1.2.276.0.7230010.3.1.4.8323329.449.1517875162.992874.jpg,357055,"{}",1,0,"{""name"":""rect"",""x"":134,""y"":101,""width"":764,""height"":878}","{}"
1.2.276.0.7230010.3.1.4.8323329.450.1517875162.993658.jpg,412279,"{}",1,0,"{""name"":""rect"",""x"":41,""y"":84,""width"":895,""height"":745}","{}"
1.2.276.0.7230010.3.1.4.8323329.451.1517875162.996515.jpg,425948,"{}",1,0,"{""name"":""rect"",""x"":139,""y"":117,""width"":793,""height"":739}","{}"
1.2.276.0.7230010.3.1.4.8323329.452.1517875162.2142.jpg,424673,"{}",1,0,"{""name"":""rect"",""x"":144,""y"":57,""width"":765,""height"":623}","{}"
1.2.276.0.7230010.3.1.4.8323329.453.1517875163.10656.jpg,335251,"{}",1,0,"{""name"":""rect"",""x"":59,""y"":116,""width"":738,""height"":678}","{}"
1.2.276.0.7230010.3.1.4.8323329.454.1517875163.8726.jpg,427791,"{}",1,0,"{""name"":""rect"",""x"":90,""y"":4,""width"":777,""height"":749}","{}"
1.2.276.0.7230010.3.1.4.8323329.455.1517875163.12962.jpg,356918,"{}",1,0,"{""name"":""rect"",""x"":154,""y"":119,""width"":788,""height"":767}","{}"
1.2.276.0.7230010.3.1.4.8323329.456.1517875163.29798.jpg,392964,"{}",1,0,"{""name"":""rect"",""x"":153,""y"":113,""width"":708,""height"":712}","{}"
1.2.276.0.7230010.3.1.4.8323329.457.1517875163.32226.jpg,319703,"{}",1,0,"{""name"":""rect"",""x"":172,""y"":139,""width"":840,""height"":871}","{}"
1.2.276.0.7230010.3.1.4.8323329.458.1517875163.31862.jpg,441536,"{}",1,0,"{""name"":""rect"",""x"":23,""y"":102,""width"":928,""height"":675}","{}"
1.2.276.0.7230010.3.1.4.8323329.459.1517875163.32759.jpg,385800,"{}",1,0,"{""name"":""rect"",""x"":167,""y"":174,""width"":692,""height"":590}","{}"
1.2.276.0.7230010.3.1.4.8323329.460.1517875163.52377.jpg,364197,"{}",1,0,"{""name"":""rect"",""x"":41,""y"":35,""width"":887,""height"":899}","{}"
1.2.276.0.7230010.3.1.4.8323329.461.1517875163.62510.jpg,304012,"{}",1,0,"{""name"":""rect"",""x"":167,""y"":2,""width"":857,""height"":673}","{}"
1.2.276.0.7230010.3.1.4.8323329.462.1517875163.54988.jpg,342904,"{}",1,0,"{""name"":""rect"",""x"":163,""y"":78,""width"":774,""height"":776}","{}"
1.2.276.0.7230010.3.1.4.8323329.463.1517875163.62182.jpg,392567,"{}",1,0,"{""name"":""rect"",""x"":99,""y"":262,""width"":780,""height"":684}","{}"
1.2.276.0.7230010.3.1.4.8323329.464.1517875163.75117.jpg,399290,"{}",1,0,"{""name"":""rect"",""x"":104,""y"":76,""width"":712,""height"":647}","{}"
